award_date,awardee_name,agency,award_amount,naics,sole_source,filter_result,filter_reason,first_8k_date,first_pr_date,last_dilutive_filing_date,dilutive_filing_type,agency_prior_win_count,ticker_confidence,score,ticker,market_cap,value_to_mcap_pct,entry_date,entry_price,exit_date,exit_price,exit_reason,pnl_pct,hit_tp,hit_sl,timed_out,tp_target,sl_target,return_t7,peak_pnl_pct
2023-03-30,TENNESSEE VALLEY AUTHORITY,Department of Energy,12799537.9,221121,True,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-31,"ASHFORD LEEBCOR ENTERPRISES III, LLC",Department of Defense,2441222.97,236220,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-16,TLS JOINT VENTURE LLC,Department of Defense,4662881.51,561720,True,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-30,"ALLIANT ENTERPRISES, LLC",Department of Veterans Affairs,2460141.1,339113,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-30,"L3 TECHNOLOGIES, INC.",Department of Defense,2717819.5,334220,True,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-30,"SIEMENS MEDICAL SOLUTIONS USA, INC.",Department of Veterans Affairs,1273931.0,334517,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-31,HUNTON ANDREWS KURTH LLP,Department of Housing and Urban Development,2128837.5,541110,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-30,CANADIAN COMMERCIAL CORPORATION,Department of Defense,1061072.96,336992,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-01,"FLATTER, INC",Department of Defense,2106721.94,541990,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-30,BURLINGTON ENGINEERING CORPORATION,Department of Defense,2221000.0,333517,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-30,"A-MARK PRECIOUS METALS, INC.",Department of the Treasury,4998575.76,331491,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-30,"A-MARK PRECIOUS METALS, INC.",Department of the Treasury,3464132.33,331491,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-30,"COINS 'N THINGS, INC.",Department of the Treasury,5487280.55,331491,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-30,US21 INC,Department of Defense,1951620.0,324110,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-30,MARATHON PETROLEUM COMPANY LP,Department of Defense,3330594.12,324110,False,fail,Historical market cap $36982M exceeds $1000M limit,,,,,0,high,,,,,,,,,,,,,,,,,
2023-03-30,CANADIAN COMMERCIAL CORPORATION,Department of Defense,2367647.73,325412,True,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-30,WSP USA SERVICES INC.,Department of Homeland Security,1299226.0,541350,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-30,"ELBITAMERICA, INC.",Department of Defense,1441440.0,336413,True,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-31,"L3 TECHNOLOGIES, INC.",Department of Defense,52334582.0,336411,True,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-30,OWL CYBER DEFENSE SOLUTIONS LLC,Department of Defense,3866541.43,541512,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-30,"A-MARK PRECIOUS METALS, INC.",Department of the Treasury,5157396.3,331491,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-30,GENERAL ELECTRIC COMPANY,Department of Defense,16748330.0,333611,True,fail,Historical market cap $61608M exceeds $1000M limit,,,,,0,high,,,,,,,,,,,,,,,,,
2023-03-30,TENICA AND ASSOCIATES LLC,Department of Defense,1045844.0,541611,True,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-30,"L3HARRIS GLOBAL COMMUNICATIONS, INC.",Department of Defense,13071844.75,334290,True,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-30,DAMBACHER CONSTRUCTION INC.,Department of Agriculture,1380000.0,237310,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-30,"L3HARRIS GLOBAL COMMUNICATIONS, INC.",Department of Defense,4276905.48,334290,True,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-30,"BES SOLUTIONS, INC",Department of Transportation,1093789.28,541611,True,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-29,CALUMET SHREVEPORT FUELS LLC,Department of Defense,4919425.22,324110,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-29,"FIREFLY SPACE TRANSPORT SERVICES, LLC",National Aeronautics and Space Administration,300000000.0,481212,True,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-29,"SNOW & COMPANY, INC.",Department of Defense,2933648.1,336612,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-29,HUSKY MARKETING AND SUPPLY COMPANY,Department of Defense,2709262.5,324110,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-29,GENERAL ELECTRIC COMPANY,Department of Defense,31513458.8,336412,True,fail,Historical market cap $61615M exceeds $1000M limit,,,,,0,high,,,,,,,,,,,,,,,,,
2023-03-29,WYNNEWOOD ENERGY CO LLC,Department of Defense,1779581.16,324110,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-29,"VITAL LINK, INC.",Department of Defense,4431924.15,811310,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-29,"ROCKWELL COLLINS, INC.",Department of Defense,9449118.0,334220,True,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-29,PETROMAX REFINING COMPANY LLC,Department of Defense,5560205.7,324110,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-29,"SCHMIDT-PRIME GROUP, LLC",Department of Defense,1175465.0,541330,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-29,RICH CHICKS LLC,Department of Agriculture,1572220.8,311615,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-27,"DNANEXUS, INC.",Department of Health and Human Services,1134088.88,518210,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-28,IT DATA CONSULTING LLC,Department of the Treasury,1169168.0,236210,True,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-29,"COUNTERTRADE PRODUCTS, INC.",Department of Defense,2352690.45,541519,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-29,THE PENNSYLVANIA STATE UNIVERSITY,Department of Defense,2113639.0,541715,True,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-29,WYNNEWOOD ENERGY CO LLC,Department of Defense,1730794.18,324110,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-29,"IRON BOW TECHNOLOGIES, LLC",Department of Veterans Affairs,1407188.0,334111,True,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-29,THE PENNSYLVANIA STATE UNIVERSITY,Department of Defense,1500000.0,541715,True,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-29,CADENCE DESIGN SYSTEMS INC,Department of Defense,1854910.0,513210,True,fail,Historical market cap $56875M exceeds $1000M limit,,,,,0,high,,,,,,,,,,,,,,,,,
2023-03-29,L2 DEFENSE INC,Department of Defense,1224243.64,611710,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-29,PROPPER INTERNATIONAL INC,Department of Defense,1885602.42,314910,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-27,MCKESSON CORPORATION,Department of Health and Human Services,2000000.0,325412,False,fail,Historical market cap $42203M exceeds $1000M limit,,,,,0,high,,,,,,,,,,,,,,,,,
2023-03-31,INTEGRATED SECURITY TECHNOLOGIES INC.,General Services Administration,1459098.48,561621,True,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-29,PLACID REFINING COMPANY LLC,Department of Defense,5647026.0,324110,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-29,CALUMET SHREVEPORT FUELS LLC,Department of Defense,5142291.1,324110,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-29,SINCLAIR OIL CORPORATION,Department of Defense,1354892.0,324110,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-29,W S DARLEY & CO,Department of Defense,13019250.0,423850,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-29,TYSON FOODS INC.,Department of Agriculture,15742531.2,311615,False,fail,Historical market cap $14797M exceeds $1000M limit,,,,,0,high,,,,,,,,,,,,,,,,,
2023-03-30,GENERAL ELECTRIC COMPANY,Department of Defense,4014416.0,336412,True,fail,Historical market cap $61608M exceeds $1000M limit,,,,,0,high,,,,,,,,,,,,,,,,,
2023-03-29,ABL SPACE SYSTEMS COMPANY,National Aeronautics and Space Administration,300000000.0,481212,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-29,OSHKOSH DEFENSE LLC,Department of Defense,1325788.8,336110,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-27,INDEPENDENT ROUGH TERRAIN CENTER LLC,Department of Defense,13447168.0,811310,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-30,CDM FEDERAL SERVICES EUROPE JOINT VENTURE,Department of Defense,2075652.37,541330,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-29,SAN ANTONIO SHOE INC,Department of Defense,1549800.0,316210,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-29,SAN ANTONIO SHOE INC,Department of Defense,1181250.0,316210,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-29,PILGRIM'S PRIDE CORPORATION,Department of Agriculture,4565700.0,311615,False,fail,Historical market cap $4522M exceeds $1000M limit,,,,,0,high,,,,,,,,,,,,,,,,,
2023-03-29,GROVE U.S. LLC,Department of Defense,1655123.12,333120,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-28,DIGITAL MANAGEMENT LLC,Department of Health and Human Services,7825492.97,541512,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-27,GENERAL ELECTRIC COMPANY,Department of Defense,6249540.01,336611,True,fail,Historical market cap $61124M exceeds $1000M limit,,,,,0,high,,,,,,,,,,,,,,,,,
2023-03-29,AMERICAN ORDNANCE LLC,Department of Defense,24957696.0,561210,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-29,SUPPLYCORE LLC,Department of Defense,1380221.84,339999,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-27,"COMPUTER EVIDENCE SPECIALISTS, LLC",Department of Health and Human Services,1153611.8,541990,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-29,"ALON USA, LP",Department of Defense,1401015.0,324110,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-29,HAMILTON SUNDSTRAND CORPORATION,Department of Defense,1450650.8,333999,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-30,"GC ASSOCIATES USA, LLC",Department of Defense,1299153.76,561110,True,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-29,CLOUDSHAPE LLC,Department of the Interior,1333600.0,541519,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-29,SIKORSKY AIRCRAFT CORPORATION,Department of Defense,1345000.0,336411,True,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-31,"PIONEER INDUSTRIES, LLC",Department of Defense,3937436.8,336413,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-29,"NV5 GEOSPATIAL, INC.",Department of Defense,2237000.0,541370,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-29,"ASTRA SPACE OPERATIONS, LLC",National Aeronautics and Space Administration,300000000.0,481212,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-30,SPEEDWAY ORION JV,Department of Defense,4977000.0,236220,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-29,"EXCEL GARMENT MANUFACTURING, LIMITED",Department of Defense,1723520.16,315210,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-29,BP PRODUCTS NORTH AMERICA INC.,Department of Defense,8507772.0,324110,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-30,DTX - DIGITAL TRANSFORMATION - LLC,Department of Commerce,2841753.6,518210,True,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-29,"NATIONAL AIR CARGO GROUP, INC",Department of Defense,4720000.0,481211,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-29,SPECTRUM SERVICES GROUP INC,Department of Defense,2460816.2,622110,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-21,OSHKOSH DEFENSE LLC,Department of Defense,4024891.0,332510,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-31,"BLUESTONE INTERSPEC JV, LLC",Department of Defense,1277145.0,541330,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-29,INTERNATIONAL BUSINESS MACHINES CORPORATION,Social Security Administration,7094314.26,334111,True,fail,Historical market cap $109811M exceeds $1000M limit,,,,,0,high,,,,,,,,,,,,,,,,,
2023-03-29,ARMITAGE SAI JV,Department of Defense,1779800.0,236220,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-29,"BOWHEAD CYBERSECURITY SOLUTIONS & SERVICES, LLC",Department of the Treasury,1248076.8,541611,True,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-29,"RELATIVITY SPACE, INC.",National Aeronautics and Space Administration,300000000.0,481212,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-27,"DIGNITAS TECHNOLOGIES, LLC",Department of Defense,1022041.64,541330,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-22,INTELLIGENT WAVES LLC,Department of Defense,1467645.19,518210,True,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-29,ALTA VIA CONSULTING LLC,Department of Defense,3200384.07,541511,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-30,"THERMASAT, INC.",Department of Defense,1577895.0,541715,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-29,"UNITED LAUNCH SERVICES, LLC",National Aeronautics and Space Administration,300000000.0,481212,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-29,CORBARA-MGS JV,Department of Defense,4699000.0,236220,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-22,"CARGILL, INCORPORATED",Department of Agriculture,1693327.5,311999,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-29,CORNELL TECHNICAL SERVICES LLC,National Aeronautics and Space Administration,2197237.0,541715,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-31,"ICF INCORPORATED, L.L.C.",Department of Health and Human Services,4159762.0,541512,False,fail,Historical market cap $1978M exceeds $1000M limit,,,,,0,high,,,,,,,,,,,,,,,,,
2023-03-29,FED CON - VC JOINT VENTURE,Department of Defense,1830575.0,236220,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-14,FEDERAL EXPRESS CORPORATION,Department of Defense,2209762.87,481211,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-13,"XWING, INC.",Department of Defense,1204231.0,541715,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-28,COMBUSTION RESEARCH & FLOW TECHNOLOGY INC,Department of Defense,1499999.0,541715,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-29,H.E. JACKSON ENGINEERING LTD,Agency for International Development,3419791.0,236220,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-15,OMNI FED LLC,Department of Defense,1249975.0,541715,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-28,ABU DHABI NATIONAL OIL COMPANY FOR DISTRIBUTION PJSC,Department of Defense,2728189.6,324110,True,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-28,DELL FEDERAL SYSTEMS L.P,Department of Homeland Security,1860869.1,541519,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-28,WB BRAWLEY CO,Department of Defense,3685175.0,236220,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-28,"FORD LOGGING, INC.",Department of the Interior,1223861.5,237990,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-27,"ADVANCED COMPUTER CONCEPTS, INC.",Department of Defense,1970841.81,541519,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-28,"AIRGAS USA, LLC",Department of Defense,1399952.76,325120,True,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-28,INTUITIVE SURGICAL INC,Department of Veterans Affairs,2485332.0,339112,True,fail,Historical market cap $88611M exceeds $1000M limit,,,,,0,high,,,,,,,,,,,,,,,,,
2023-03-28,"BANNER PHOENIX SURGERY CENTER, LLC",Department of Veterans Affairs,3706990.5,621493,True,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-28,BLUE TECH INC.,Department of Defense,3095163.77,541519,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-28,"INTERNATIONAL AUTO LOGISTICS, LLC",Department of Defense,2250000.0,488999,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-28,SUPPLYCORE LLC,Department of Defense,2321660.04,423610,True,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-28,"KAIYUH SERVICES, LLC",Department of Defense,4864860.0,321920,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-28,"THE CRISIS CENTER OF TAMPA BAY, INC",Department of Veterans Affairs,1192343.0,624190,True,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-28,TYONEK WORLDWIDE SERVICES INC,Department of Defense,6820605.84,336411,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-29,VETEGRITY LLC,Department of Defense,1152947.56,541330,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-28,VACCO INDUSTRIES,Department of Defense,1597950.1,332919,True,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-30,"MINBURN TECHNOLOGY GROUP, LLC",Department of Veterans Affairs,3891708.0,541519,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-31,"TECOLOTE RESEARCH, INC.",Department of Defense,4072108.38,541712,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-28,BLUE TECH INC.,Department of Defense,2904255.42,541519,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-17,"CH2M HILL, INC",Department of Defense,2434319.0,541330,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-28,PHOTONIS DEFENSE INC,Department of Defense,1309600.0,334511,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-25,"SELLERS & ASSOCIATES, LLC",Department of Defense,12202417.96,541330,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-28,BLUE TECH INC.,Department of Defense,1487160.0,334111,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-28,SOUTH NATIONAL FOR LOGISTICS LLC,Department of Defense,3700000.0,324110,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-08,TELEPHONICS CORP,Department of Defense,1408328.96,334511,True,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-28,INTUITIVE SURGICAL INC,Department of Veterans Affairs,2522582.0,339112,True,fail,Historical market cap $88611M exceeds $1000M limit,,,,,0,high,,,,,,,,,,,,,,,,,
2023-03-28,PETROMAX REFINING COMPANY LLC,Department of Defense,5720057.7,324110,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-28,"GENERAL DYNAMICS OTS (WILKES BARRE), LLC",Department of Defense,1026910.0,561210,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-28,LC INDUSTRIES INC,Department of Defense,1101000.0,335129,True,pass,Passed filters (training-data mode),,,,,2,high,42,NL,226664450,0.49,2023-03-28,4.6001,2023-04-01,4.9681,take_profit,8.0,True,False,False,8.0,7.0,3.6669,9.917
2023-03-29,"GLOBAL ENTERPRISE SOLUTIONS, INC.",Department of Defense,2117351.36,517410,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-28,GOVERNMENT ACQUISITIONS INC,Department of Justice,1896595.94,541519,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-28,"DEALER'S AUTO ACTION OF IDAHO, L.L.C.",General Services Administration,1014872.93,425120,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-28,"L3HARRIS MARITIME POWER & ENERGY SOLUTIONS, INC",Department of Transportation,1518646.9,334419,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-28,"FCN, INC.",Department of the Treasury,1365532.35,541519,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-22,INUSSUK A/S,Department of Defense,10165478.07,561210,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-28,W S DARLEY & CO,Department of Defense,1203530.79,339999,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-27,OKINAWA IDEMITSU K.K.,Department of Defense,41451979.75,324110,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-27,ROLLS-ROYCE CORPORATION,Department of Defense,3967335.0,336413,True,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-27,PHILLIPS 66 COMPANY,Department of Defense,1481644.03,324110,False,fail,Historical market cap $34662M exceeds $1000M limit,,,,,0,high,,,,,,,,,,,,,,,,,
2023-03-27,PHILLIPS 66 COMPANY,Department of Defense,1388722.76,324110,False,fail,Historical market cap $34662M exceeds $1000M limit,,,,,0,high,,,,,,,,,,,,,,,,,
2023-03-27,HERITAGE INTERIORS LLC,Department of Transportation,2205048.63,337214,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-28,BLACKROCK FINANCIAL MANAGEMENT INC,Pension Benefit Guaranty Corporation,4162500.0,541519,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-28,LYNNTECH INC.,Department of Defense,1699998.9,541715,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-27,PETRO STAR INC.,Department of Defense,6252701.9,324110,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
