trades,win_rate,avg_pnl_pct,total_pnl_pct,expectancy,profit_factor,avg_win,avg_loss,avg_peak_pnl,avg_return_t7,peak_pnl_pct,max_drawdown_pct,tp_pct,sl_pct,score_threshold,max_hold_days,max_mcap_M
23,30.4,-0.564,-12.97,-0.5641,0.665,3.675,2.419,5.37,0.0,4.27,17.23,5.0,3.0,5,3,150
26,26.9,-0.79,-20.53,-0.7896,0.556,3.675,2.435,4.76,0.0,4.27,22.59,5.0,3.0,5,3,200
33,30.3,-0.515,-17.0,-0.5152,0.694,3.854,2.415,4.49,0.0,4.27,19.06,5.0,3.0,5,3,300
49,30.6,-0.695,-34.04,-0.6947,0.623,3.747,2.654,4.34,0.0,4.27,34.63,5.0,3.0,5,3,500
81,25.9,-1.437,-116.4,-1.437,0.361,3.125,3.034,3.15,0.0,4.27,116.4,5.0,3.0,5,3,1000
20,30.0,-0.303,-6.06,-0.3031,0.809,4.271,2.263,40.39,0.0,4.27,11.71,5.0,3.0,5,4,100
23,30.4,-0.398,-9.15,-0.398,0.766,4.271,2.441,35.63,0.0,4.27,13.41,5.0,3.0,5,4,150
26,26.9,-0.654,-16.99,-0.6536,0.638,4.271,2.468,31.53,0.0,4.27,19.09,5.0,3.0,5,4,200
33,33.3,-0.358,-11.8,-0.3577,0.786,3.934,2.503,25.62,0.0,4.27,13.9,5.0,3.0,5,4,300
49,32.7,-0.538,-26.38,-0.5383,0.71,4.039,2.758,18.61,0.0,4.27,28.17,5.0,3.0,5,4,500
81,25.9,-1.345,-108.94,-1.3449,0.406,3.549,3.058,11.84,0.0,4.27,110.11,5.0,3.0,5,4,1000
20,35.0,-0.077,-1.55,-0.0773,0.951,4.271,2.419,40.47,0.0,4.27,11.7,5.0,3.0,5,5,100
23,34.8,-0.202,-4.64,-0.2017,0.88,4.271,2.587,35.7,0.0,4.27,11.71,5.0,3.0,5,5,150
26,30.8,-0.481,-12.49,-0.4805,0.732,4.271,2.592,31.61,0.0,4.27,14.05,5.0,3.0,5,5,200
33,36.4,-0.221,-7.3,-0.2213,0.867,3.962,2.612,25.68,0.0,4.27,12.9,5.0,3.0,5,5,300
49,34.7,-0.428,-20.98,-0.4283,0.767,4.053,2.809,18.65,0.0,4.27,23.14,5.0,3.0,5,5,500
81,27.2,-1.256,-101.74,-1.256,0.453,3.827,3.151,11.93,0.0,4.27,102.92,5.0,3.0,5,5,1000
20,40.0,0.083,1.66,0.083,1.051,4.271,2.709,40.6,0.0,4.27,11.05,5.0,3.0,5,7,100
23,39.1,-0.062,-1.43,-0.0623,0.964,4.271,2.848,35.81,0.0,4.27,11.05,5.0,3.0,5,7,150
26,34.6,-0.378,-9.83,-0.3781,0.796,4.271,2.839,31.72,0.0,4.27,14.67,5.0,3.0,5,7,200
33,39.4,-0.159,-5.25,-0.1592,0.908,3.985,2.853,25.76,0.0,4.27,13.43,5.0,3.0,5,7,300
49,38.8,-0.326,-15.97,-0.3258,0.824,3.923,3.017,18.76,0.0,4.27,17.12,5.0,3.0,5,7,500
81,29.6,-1.171,-94.84,-1.1709,0.494,3.854,3.287,12.02,0.0,4.27,96.02,5.0,3.0,5,7,1000
20,30.0,-0.321,-6.41,-0.3205,0.769,3.56,1.983,4.95,0.0,4.27,8.46,5.0,4.0,5,1,100
23,30.4,-0.5,-11.49,-0.4996,0.69,3.661,2.32,4.81,0.0,4.27,14.16,5.0,4.0,5,1,150
26,26.9,-0.728,-18.92,-0.7275,0.575,3.661,2.344,4.26,0.0,4.27,20.03,5.0,4.0,5,1,200
33,27.3,-0.611,-20.18,-0.6114,0.602,3.385,2.11,3.89,0.0,4.27,21.29,5.0,4.0,5,1,300
49,30.6,-0.65,-31.84,-0.6498,0.602,3.212,2.354,3.8,0.0,4.27,34.79,5.0,4.0,5,1,500
81,27.2,-1.47,-119.07,-1.47,0.322,2.565,2.974,2.67,0.0,4.27,119.07,5.0,4.0,5,1,1000
20,30.0,-0.475,-9.5,-0.475,0.69,3.518,2.187,5.03,0.0,4.27,11.93,5.0,4.0,5,2,100
23,30.4,-0.634,-14.58,-0.634,0.635,3.626,2.498,4.88,0.0,4.27,17.25,5.0,4.0,5,2,150
26,26.9,-0.902,-23.45,-0.902,0.52,3.626,2.57,4.33,0.0,4.27,23.97,5.0,4.0,5,2,200
33,30.3,-0.494,-16.31,-0.4944,0.701,3.82,2.37,4.14,0.0,4.27,16.83,5.0,4.0,5,2,300
49,32.7,-0.636,-31.16,-0.6358,0.658,3.742,2.758,4.21,0.0,4.27,35.94,5.0,4.0,5,2,500
81,27.2,-1.426,-115.54,-1.4264,0.378,3.197,3.15,3.06,0.0,4.27,115.54,5.0,4.0,5,2,1000
20,35.0,-0.539,-10.79,-0.5393,0.669,3.12,2.51,5.65,0.0,4.27,13.46,5.0,4.0,5,3,100
23,34.8,-0.69,-15.87,-0.6899,0.622,3.264,2.799,5.42,0.0,4.27,18.54,5.0,4.0,5,3,150
26,30.8,-0.939,-24.42,-0.9391,0.517,3.264,2.807,4.8,0.0,4.27,24.89,5.0,4.0,5,3,200
33,33.3,-0.663,-21.88,-0.6631,0.64,3.539,2.764,4.52,0.0,4.27,22.36,5.0,4.0,5,3,300
49,34.7,-0.774,-37.91,-0.7736,0.616,3.58,3.086,4.46,0.0,4.27,42.66,5.0,4.0,5,3,500
81,29.6,-1.618,-131.1,-1.6185,0.362,3.106,3.608,3.29,0.0,4.27,131.1,5.0,4.0,5,3,1000
20,35.0,-0.154,-3.08,-0.154,0.907,4.271,2.537,40.66,0.0,4.27,10.01,5.0,4.0,5,4,100
23,34.8,-0.355,-8.16,-0.3548,0.807,4.271,2.822,35.86,0.0,4.27,10.83,5.0,4.0,5,4,150
26,30.8,-0.654,-16.99,-0.6535,0.668,4.271,2.842,31.74,0.0,4.27,17.51,5.0,4.0,5,4,200
33,36.4,-0.388,-12.8,-0.3878,0.788,3.962,2.873,25.78,0.0,4.27,13.7,5.0,4.0,5,4,300
49,36.7,-0.559,-27.37,-0.5586,0.728,4.065,3.243,18.83,0.0,4.27,36.12,5.0,4.0,5,4,500
81,30.9,-1.486,-120.37,-1.486,0.423,3.525,3.723,12.04,0.0,4.27,120.37,5.0,4.0,5,4,1000
20,40.0,0.072,1.44,0.0719,1.044,4.271,2.728,40.73,0.0,4.27,10.01,5.0,4.0,5,5,100
23,39.1,-0.158,-3.64,-0.1584,0.913,4.271,3.006,35.93,0.0,4.27,10.42,5.0,4.0,5,5,150
26,34.6,-0.481,-12.49,-0.4805,0.755,4.271,2.996,31.81,0.0,4.27,12.49,5.0,4.0,5,5,200
33,39.4,-0.251,-8.3,-0.2514,0.862,3.985,3.005,25.84,0.0,4.27,13.7,5.0,4.0,5,5,300
49,38.8,-0.449,-21.98,-0.4485,0.779,4.076,3.314,18.87,0.0,4.27,30.18,5.0,4.0,5,5,500
81,30.9,-1.477,-119.63,-1.4769,0.448,3.88,3.869,12.13,0.0,4.27,119.63,5.0,4.0,5,5,1000
20,45.0,0.229,4.58,0.2292,1.135,4.271,3.078,40.87,0.0,4.27,9.35,5.0,4.0,5,7,100
23,43.5,-0.022,-0.5,-0.0216,0.988,4.271,3.324,36.04,0.0,4.27,11.21,5.0,4.0,5,7,150
26,38.5,-0.359,-9.32,-0.3586,0.821,4.271,3.252,31.92,0.0,4.27,12.74,5.0,4.0,5,7,200
33,42.4,-0.204,-6.74,-0.2041,0.893,4.006,3.306,25.92,0.0,4.27,15.48,5.0,4.0,5,7,300
49,42.9,-0.356,-17.45,-0.3561,0.826,3.957,3.591,18.98,0.0,4.27,25.23,5.0,4.0,5,7,500
81,33.3,-1.398,-113.22,-1.3978,0.482,3.901,4.047,12.22,0.0,4.27,113.22,5.0,4.0,5,7,1000
20,30.0,0.572,11.45,0.5723,1.525,5.542,1.557,4.95,0.0,7.25,5.61,8.0,2.0,5,1,100
23,30.4,0.579,13.32,0.5793,1.49,5.786,1.699,4.81,0.0,7.25,6.27,8.0,2.0,5,1,150
26,26.9,0.26,6.75,0.2597,1.2,5.786,1.776,4.26,0.0,7.25,8.3,8.0,2.0,5,1,200
33,27.3,0.257,8.47,0.2568,1.213,5.369,1.66,3.89,0.0,7.25,7.46,8.0,2.0,5,1,300
49,28.6,0.155,7.6,0.1551,1.119,5.11,1.827,3.8,0.0,7.25,10.15,8.0,2.0,5,1,500
81,24.7,-0.585,-47.35,-0.5845,0.627,3.981,2.081,2.67,0.0,7.25,49.32,8.0,2.0,5,1,1000
20,25.0,-0.053,-1.06,-0.0527,0.961,5.157,1.789,5.51,0.0,7.25,9.47,8.0,2.0,5,2,100
23,26.1,0.036,0.82,0.0357,1.026,5.506,1.895,5.3,0.0,7.25,7.03,8.0,2.0,5,2,150
26,23.1,-0.254,-6.59,-0.2536,0.834,5.506,1.982,4.69,0.0,7.25,9.26,8.0,2.0,5,2,200
33,27.3,0.074,2.44,0.0741,1.054,5.306,1.888,4.43,0.0,7.25,9.26,8.0,2.0,5,2,300
49,28.6,0.08,3.9,0.0797,1.055,5.332,2.021,4.32,0.0,7.25,11.95,8.0,2.0,5,2,500
81,22.2,-0.691,-55.95,-0.6907,0.591,4.483,2.169,3.05,0.0,7.25,55.95,8.0,2.0,5,2,1000
20,25.0,0.053,1.05,0.0525,1.037,5.823,1.871,6.07,0.0,7.25,8.19,8.0,2.0,5,3,100
23,26.1,0.127,2.93,0.1273,1.088,6.061,1.967,5.79,0.0,7.25,8.19,8.0,2.0,5,3,150
26,23.1,-0.159,-4.13,-0.1587,0.898,6.061,2.025,5.13,0.0,7.25,9.26,8.0,2.0,5,3,200
33,24.2,-0.036,-1.18,-0.0357,0.976,6.015,1.972,4.78,0.0,7.25,11.26,8.0,2.0,5,3,300
49,26.5,0.007,0.33,0.0068,1.004,5.977,2.149,4.62,0.0,7.25,12.41,8.0,2.0,5,3,500
81,22.2,-0.789,-63.94,-0.7893,0.568,4.669,2.349,3.25,0.0,7.25,63.94,8.0,2.0,5,3,1000
20,25.0,0.393,7.85,0.3927,1.276,7.253,1.894,40.87,0.0,7.25,8.72,8.0,2.0,5,4,100
23,26.1,0.423,9.73,0.423,1.288,7.253,1.988,36.05,0.0,7.25,8.72,8.0,2.0,5,4,150
26,23.1,0.091,2.35,0.0905,1.057,7.253,2.058,31.9,0.0,7.25,9.26,8.0,2.0,5,4,200
33,27.3,0.155,5.13,0.1555,1.102,6.172,2.101,25.91,0.0,7.25,9.92,8.0,2.0,5,4,300
49,28.6,0.24,11.76,0.2401,1.152,6.384,2.217,18.89,0.0,7.25,12.61,8.0,2.0,5,4,500
81,22.2,-0.656,-53.15,-0.6562,0.646,5.396,2.385,11.94,0.0,7.25,53.15,8.0,2.0,5,4,1000
20,30.0,0.66,13.2,0.6598,1.468,6.894,2.012,40.94,0.0,7.25,8.72,8.0,2.0,5,5,100
23,30.4,0.655,15.07,0.6553,1.449,6.945,2.096,36.11,0.0,7.25,8.72,8.0,2.0,5,5,150
26,26.9,0.316,8.22,0.3162,1.204,6.945,2.126,31.98,0.0,7.25,9.26,8.0,2.0,5,5,200
33,30.3,0.349,11.51,0.3488,1.232,6.116,2.159,25.97,0.0,7.25,9.92,8.0,2.0,5,5,300
49,30.6,0.42,20.58,0.4201,1.268,6.495,2.26,19.01,0.0,7.25,12.61,8.0,2.0,5,5,500
81,24.7,-0.449,-36.35,-0.4488,0.757,5.653,2.449,12.08,0.0,7.25,41.45,8.0,2.0,5,5,1000
20,30.0,0.459,9.19,0.4594,1.297,6.686,2.209,41.08,0.0,7.25,10.75,8.0,2.0,5,7,100
23,30.4,0.481,11.06,0.4811,1.305,6.767,2.269,36.23,0.0,7.25,10.75,8.0,2.0,5,7,150
26,26.9,0.179,4.66,0.1791,1.109,6.767,2.248,32.09,0.0,7.25,10.75,8.0,2.0,5,7,200
33,30.3,0.287,9.47,0.2869,1.181,6.167,2.27,26.1,0.0,7.25,12.18,8.0,2.0,5,7,300
49,30.6,0.378,18.54,0.3784,1.234,6.529,2.335,19.1,0.0,7.25,14.87,8.0,2.0,5,7,500
81,24.7,-0.347,-28.14,-0.3474,0.815,6.191,2.491,12.26,0.0,7.25,41.75,8.0,2.0,5,7,1000
20,30.0,0.423,8.46,0.4232,1.341,5.542,1.77,4.95,0.0,7.25,6.61,8.0,3.0,5,1,100
23,30.4,0.363,8.35,0.3632,1.26,5.786,2.009,4.81,0.0,7.25,7.26,8.0,3.0,5,1,150
26,26.9,0.074,1.92,0.0739,1.05,5.786,2.031,4.26,0.0,7.25,10.3,8.0,3.0,5,1,200
33,27.3,0.11,3.64,0.1104,1.082,5.369,1.862,3.89,0.0,7.25,9.73,8.0,3.0,5,1,300
49,28.6,-0.025,-1.24,-0.0253,0.983,5.11,2.079,3.8,0.0,7.25,12.14,8.0,3.0,5,1,500
81,24.7,-0.93,-75.3,-0.9296,0.514,3.981,2.54,2.67,0.0,7.25,75.3,8.0,3.0,5,1,1000
20,30.0,0.196,3.92,0.1958,1.134,5.506,2.08,5.51,0.0,7.25,8.92,8.0,3.0,5,2,100
23,30.4,0.165,3.81,0.1654,1.104,5.756,2.28,5.3,0.0,7.25,8.92,8.0,3.0,5,2,150
26,26.9,-0.157,-4.07,-0.1567,0.908,5.756,2.335,4.69,0.0,7.25,11.89,8.0,3.0,5,2,200
33,30.3,0.15,4.97,0.1505,1.099,5.501,2.176,4.43,0.0,7.25,10.11,8.0,3.0,5,2,300
49,30.6,-0.028,-1.38,-0.0282,0.983,5.46,2.45,4.42,0.0,7.25,13.41,8.0,3.0,5,2,500
81,23.5,-0.971,-78.64,-0.9709,0.528,4.629,2.687,3.14,0.0,7.25,80.2,8.0,3.0,5,2,1000
20,30.0,0.251,5.03,0.2514,1.16,6.061,2.238,6.07,0.0,7.25,11.17,8.0,3.0,5,3,100
23,30.4,0.214,4.92,0.2138,1.127,6.231,2.419,5.79,0.0,7.25,11.17,8.0,3.0,5,3,150
26,26.9,-0.101,-2.64,-0.1015,0.943,6.231,2.435,5.13,0.0,7.25,13.64,8.0,3.0,5,3,200
33,27.3,-0.039,-1.3,-0.0395,0.977,6.152,2.361,4.78,0.0,7.25,15.24,8.0,3.0,5,3,300
49,28.6,-0.131,-6.41,-0.1308,0.93,6.068,2.61,4.71,0.0,7.25,17.38,8.0,3.0,5,3,500
81,24.7,-1.096,-88.77,-1.0959,0.515,4.719,3.002,3.38,0.0,7.25,90.23,8.0,3.0,5,3,1000
20,30.0,0.592,11.83,0.5915,1.373,7.253,2.263,40.87,0.0,7.25,11.71,8.0,3.0,5,4,100
23,30.4,0.51,11.72,0.5095,1.3,7.253,2.441,36.05,0.0,7.25,11.71,8.0,3.0,5,4,150
26,26.9,0.149,3.88,0.1493,1.083,7.253,2.468,31.9,0.0,7.25,11.7,8.0,3.0,5,4,200
33,30.3,0.154,5.09,0.1543,1.088,6.28,2.509,25.91,0.0,7.25,12.9,8.0,3.0,5,4,300
49,30.6,0.061,2.99,0.061,1.032,6.442,2.754,18.99,0.0,7.25,15.39,8.0,3.0,5,4,500
81,24.7,-0.986,-79.88,-0.9861,0.571,5.312,3.051,12.07,0.0,7.25,83.73,8.0,3.0,5,4,1000
20,35.0,0.859,17.17,0.8586,1.546,6.945,2.419,40.94,0.0,7.25,11.71,8.0,3.0,5,5,100
23,34.8,0.742,17.06,0.7418,1.44,6.984,2.587,36.11,0.0,7.25,11.71,8.0,3.0,5,5,150
26,30.8,0.354,9.21,0.3541,1.197,6.984,2.592,31.98,0.0,7.25,11.71,8.0,3.0,5,5,200
33,33.3,0.3,9.89,0.2997,1.169,6.22,2.66,25.97,0.0,7.25,12.9,8.0,3.0,5,5,300
49,32.7,0.227,11.12,0.2269,1.119,6.543,2.835,19.1,0.0,7.25,15.39,8.0,3.0,5,5,500
81,25.9,-0.855,-69.29,-0.8555,0.635,5.73,3.16,12.2,0.0,7.25,73.43,8.0,3.0,5,5,1000
20,35.0,0.559,11.18,0.5589,1.309,6.767,2.784,41.08,0.0,7.25,14.73,8.0,3.0,5,7,100
23,34.8,0.481,11.07,0.4811,1.254,6.828,2.904,36.23,0.0,7.25,14.73,8.0,3.0,5,7,150
26,30.8,0.103,2.67,0.1027,1.051,6.828,2.886,32.09,0.0,7.25,14.73,8.0,3.0,5,7,200
33,33.3,0.136,4.5,0.1363,1.07,6.266,2.929,26.1,0.0,7.25,16.16,8.0,3.0,5,7,300
49,34.7,0.177,8.7,0.1774,1.089,6.269,3.059,19.24,0.0,7.25,17.12,8.0,3.0,5,7,500
81,27.2,-0.769,-62.25,-0.7686,0.68,6.021,3.3,12.41,0.0,7.25,69.4,8.0,3.0,5,7,1000
20,30.0,0.274,5.48,0.2741,1.197,5.542,1.983,4.95,0.0,7.25,7.6,8.0,4.0,5,1,100
23,30.4,0.147,3.38,0.1471,1.091,5.786,2.32,4.81,0.0,7.25,8.78,8.0,4.0,5,1,150
26,26.9,-0.155,-4.04,-0.1555,0.909,5.786,2.344,4.26,0.0,7.25,13.28,8.0,4.0,5,1,200
33,27.3,-0.07,-2.32,-0.0703,0.954,5.369,2.11,3.89,0.0,7.25,12.71,8.0,4.0,5,1,300
49,30.6,-0.143,-7.03,-0.1434,0.912,4.866,2.354,3.8,0.0,7.25,16.85,8.0,4.0,5,1,500
81,27.2,-1.164,-94.26,-1.1637,0.463,3.692,2.974,2.67,0.0,7.25,94.26,8.0,4.0,5,1,1000
20,30.0,0.121,2.43,0.1214,1.079,5.506,2.187,5.51,0.0,7.25,8.29,8.0,4.0,5,2,100
23,30.4,0.014,0.33,0.0143,1.008,5.756,2.498,5.3,0.0,7.25,10.06,8.0,4.0,5,2,150
26,26.9,-0.329,-8.54,-0.3286,0.825,5.756,2.57,4.69,0.0,7.25,15.02,8.0,4.0,5,2,200
33,30.3,0.015,0.5,0.015,1.009,5.501,2.37,4.43,0.0,7.25,12.28,8.0,4.0,5,2,300
49,32.7,-0.038,-1.88,-0.0383,0.979,5.572,2.758,4.53,0.0,7.25,18.12,8.0,4.0,5,2,500
81,27.2,-1.093,-88.54,-1.0931,0.524,4.424,3.15,3.25,0.0,7.25,88.54,8.0,4.0,5,2,1000
20,35.0,0.206,4.12,0.2062,1.126,5.25,2.51,6.12,0.0,7.25,9.48,8.0,4.0,5,3,100
23,34.8,0.088,2.02,0.088,1.048,5.5,2.799,5.83,0.0,7.25,9.93,8.0,4.0,5,3,150
26,30.8,-0.251,-6.52,-0.2509,0.871,5.5,2.807,5.17,0.0,7.25,15.54,8.0,4.0,5,3,200
33,30.3,-0.187,-6.18,-0.1873,0.9,5.576,2.693,4.81,0.0,7.25,19.21,8.0,4.0,5,3,300
49,32.7,-0.149,-7.3,-0.1489,0.927,5.787,3.027,4.84,0.0,7.25,23.43,8.0,4.0,5,3,500
81,28.4,-1.256,-101.77,-1.2564,0.508,4.565,3.565,3.51,0.0,7.25,101.77,8.0,4.0,5,3,1000
20,30.0,0.494,9.87,0.4937,1.293,7.253,2.403,41.14,0.0,7.25,10.68,8.0,4.0,5,4,100
23,30.4,0.338,7.78,0.338,1.181,7.253,2.687,36.28,0.0,7.25,10.68,8.0,4.0,5,4,150
26,26.9,-0.041,-1.06,-0.0407,0.98,7.253,2.728,32.1,0.0,7.25,10.92,8.0,4.0,5,4,200
33,30.3,-0.025,-0.84,-0.0255,0.987,6.28,2.767,26.07,0.0,7.25,13.76,8.0,4.0,5,4,300
49,32.7,0.001,0.04,0.0008,1.0,6.493,3.147,19.2,0.0,7.25,21.25,8.0,4.0,5,4,500
81,28.4,-1.115,-90.29,-1.1146,0.574,5.284,3.652,12.31,0.0,7.25,92.15,8.0,4.0,5,4,1000
20,35.0,0.682,13.64,0.6819,1.39,6.945,2.691,41.21,0.0,7.25,12.26,8.0,4.0,5,5,100
23,34.8,0.502,11.54,0.5017,1.26,6.984,2.955,36.34,0.0,7.25,12.26,8.0,4.0,5,5,150
26,30.8,0.103,2.69,0.1035,1.051,6.984,2.954,32.18,0.0,7.25,12.26,8.0,4.0,5,5,200
33,33.3,0.042,1.39,0.042,1.021,6.22,3.047,26.13,0.0,7.25,15.8,8.0,4.0,5,5,300
49,34.7,0.114,5.6,0.1142,1.053,6.584,3.323,19.32,0.0,7.25,18.37,8.0,4.0,5,5,500
81,28.4,-1.095,-88.73,-1.0954,0.603,5.862,3.854,12.45,0.0,7.25,90.88,8.0,4.0,5,5,1000
20,40.0,0.688,13.75,0.6877,1.392,6.1,2.921,41.34,0.0,7.25,10.55,8.0,4.0,5,7,100
23,39.1,0.507,11.65,0.5067,1.262,6.228,3.172,36.46,0.0,7.25,10.8,8.0,4.0,5,7,150
26,34.6,0.109,2.83,0.1088,1.053,6.228,3.131,32.29,0.0,7.25,10.8,8.0,4.0,5,7,200
33,36.4,0.051,1.67,0.0508,1.024,5.863,3.271,26.26,0.0,7.25,17.58,8.0,4.0,5,7,300
49,38.8,0.181,8.85,0.1807,1.083,6.066,3.547,19.46,0.0,7.25,20.16,8.0,4.0,5,7,500
81,30.9,-0.938,-76.01,-0.9384,0.661,5.936,4.007,12.66,0.0,7.25,81.16,8.0,4.0,5,7,1000
